index,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,release_date,year,decade,era,is_hit
3589,382oL7ul0X7UKEsyRXpvAB,The Knocks;Rivers Cuomo;Royal & the Serpent,20's Rock,Sound the Alarm,0,171587,False,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,alternative,2022-10-21,2022,2020,2010s+,False
3780,2ZkoIuZaRbU14w3LSDAyNB,Mahalia,rainy day indie,BRB - Acoustic Version,0,152000,False,0.712,0.251,6,-12.412,1,0.0473,0.807,0.0,0.108,0.627,79.956,5,alternative,2022-10-14,2022,2020,2010s+,False
3781,4E8tYlwwsmvkLIchyy0b8P,Teyana Taylor,Autumn Girl,69,0,161274,True,0.527,0.463,4,-8.028,0,0.173,0.773,1.96e-06,0.178,0.429,115.003,4,alternative,2022-10-13,2022,2020,2010s+,False
3787,6Wvzj0D4DXvqpzLhE2LTIN,Curren$y;August Alsina;Lil Wayne,Rap Geek,Bottom of the Bottle,0,238359,False,0.736,0.537,6,-9.739,1,0.356,0.0151,0.0,0.212,0.831,85.079,4,alternative,2022-10-07,2022,2020,2010s+,False
3906,5jNEOXCb4606Enri06LgSd,Moliy;Mellissa;Dj Radix,Honey Doom,Human,5,200470,False,0.534,0.452,11,-6.934,0,0.0691,0.56,3.53e-06,0.128,0.511,113.232,5,alternative,2022-10-19,2022,2020,2010s+,False
3905,7raJbk0uG31gczoFR5KOpg,Moliy,Honey Doom,Freak,6,146400,False,0.838,0.403,7,-7.958,1,0.06,0.0715,4.17e-05,0.0476,0.611,100.022,4,alternative,2022-10-19,2022,2020,2010s+,False
3904,3VgCXhYG94j4EXJWhgm1mQ,Moliy,Honey Doom,Body on fire,7,171764,False,0.497,0.609,7,-8.684,0,0.06,0.149,0.0128,0.205,0.731,139.39,5,alternative,2022-10-19,2022,2020,2010s+,False
3903,4PJndg0ihTMvqXYtqk0smJ,Moliy;Juls,Honey Doom,Together,7,114672,False,0.969,0.344,5,-11.164,1,0.12,0.726,0.000514,0.261,0.923,126.975,4,alternative,2022-10-19,2022,2020,2010s+,False
3902,4w4wVEYHbE3uI4J8Ld11Uy,Moliy;Moonchild Sanelly,Honey Doom,Hard,5,195000,False,0.746,0.659,8,-9.219,0,0.045,0.765,0.00104,0.11,0.859,159.955,4,alternative,2022-10-19,2022,2020,2010s+,False
27,0dzKBptH2P5j5a0MifBMwM,Jason Mraz,Feeling Good - Adult Pop Favorites,If It Kills Me,0,273653,False,0.633,0.429,4,-6.784,0,0.0381,0.0444,0.0,0.132,0.52,143.793,4,acoustic,2022-10-14,2022,2020,2010s+,False
28,5QAMZTM5cmLg3fHX9ZbTZi,Jason Mraz,Christmas Time,Winter Wonderland,0,131760,False,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,acoustic,2022-10-07,2022,2020,2010s+,False
3888,43zjzzrWWXSACEH6rhj9x5,Holly Humberstone,Autumn Vibe,The Walls Are Way Too Thin,0,220840,True,0.763,0.599,6,-6.194,1,0.12,0.519,1.08e-06,0.148,0.614,122.802,4,alternative,2022-10-13,2022,2020,2010s+,False
3886,3nN78VByF88gztH6V1hceP,Holly Humberstone,LUGNA HITS,Please Don't Leave Just Yet,0,229746,False,0.771,0.378,0,-8.744,1,0.0517,0.592,0.00172,0.104,0.616,128.091,4,alternative,2022-10-12,2022,2020,2010s+,False
3885,4h9oLGyXoSN83H4wPGg3Rh,Holly Humberstone,Best Alternative Pop Tunes,Please Don't Leave Just Yet,0,229746,True,0.772,0.396,0,-7.974,1,0.0484,0.575,0.00149,0.105,0.643,128.099,4,alternative,2022-10-12,2022,2020,2010s+,False
3884,4bzITzu8lTBrupHwx5vYLs,Jacob Collier;JoJo,Un tecito y a mimir,It Don't Matter,1,261013,False,0.713,0.373,5,-11.386,0,0.174,0.547,0.00117,0.08,0.606,89.933,4,alternative,2022-10-14,2022,2020,2010s+,False
3883,05eV1d7xEeUse9ceyKWjMe,Holly Humberstone,Mega Hits Autumn/Fall 2022,Friendly Fire,0,222800,False,0.465,0.602,10,-9.664,1,0.078,0.806,0.00145,0.101,0.595,159.905,4,alternative,2022-10-12,2022,2020,2010s+,False
3882,35w3g0LOtCMTOlzFYBtI52,Holly Humberstone,LUGNA LÅTAR,London Is Lonely,0,234760,False,0.482,0.43,10,-7.224,1,0.0481,0.763,2.79e-06,0.344,0.113,143.23,4,alternative,2022-10-12,2022,2020,2010s+,False
3881,1h1ifeLsjsIsje9aYOaYkE,Holly Humberstone,Fall Aesthetic,Thursday,0,247013,False,0.671,0.399,10,-7.129,1,0.0559,0.803,0.00047,0.117,0.343,86.062,4,alternative,2022-10-17,2022,2020,2010s+,False
3880,4gjjo6scn1yHFfmpWZLtI0,Holly Humberstone,HÖST,London Is Lonely,1,234760,False,0.482,0.43,10,-7.224,1,0.0481,0.763,2.79e-06,0.344,0.113,143.23,4,alternative,2022-10-06,2022,2020,2010s+,False
3907,5FrzLTFMVeM5sE6qYZXqKE,Moliy,Honey Doom,Banana,5,174734,False,0.833,0.385,7,-8.679,0,0.13,0.325,0.434,0.122,0.485,93.984,4,alternative,2022-10-19,2022,2020,2010s+,False
3878,4ykupenPLxxt9wnjBEe9SH,Genevieve Stokes,Evergreen,Habits,0,136733,False,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85e-06,0.346,0.438,82.457,4,alternative,2022-10-14,2022,2020,2010s+,False
3908,637zt19BccA8sBpb4taT7Y,Moliy;P.Priime,Honey Doom,Prisoner,7,169354,False,0.581,0.52,3,-8.177,0,0.183,0.209,0.148,0.159,0.603,186.504,4,alternative,2022-10-19,2022,2020,2010s+,False
25,6D33wCKzWtNEgOovgeVJ7r,Jason Mraz,Mellow Adult Pop,Bella Luna,1,302346,False,0.755,0.454,9,-9.609,0,0.0352,0.757,0.0,0.236,0.33,120.06,4,acoustic,2022-10-07,2022,2020,2010s+,False
3976,4RlQGwLKkrQVIlPAPlOgGE,Ravyn Lenae,All Bops,Sticky,0,196754,False,0.713,0.846,4,-6.712,0,0.0537,0.0339,0.000381,0.106,0.572,120.021,4,alternative,2022-10-14,2022,2020,2010s+,False
3975,0sNVZAkLao30zLfzJ9mbPI,Ravyn Lenae;Doechii,Evergreen,Xtasy - Remix,1,270497,True,0.663,0.794,5,-7.793,1,0.0886,0.231,0.000693,0.0861,0.74,107.084,4,alternative,2022-10-14,2022,2020,2010s+,False
3974,4G3Dj555j7wWDZeisudkDH,Ravyn Lenae;Doechii,The Look - R&B Feels,Xtasy - Remix,0,270497,True,0.663,0.794,5,-7.793,1,0.0886,0.231,0.000693,0.0861,0.74,107.084,4,alternative,2022-10-21,2022,2020,2010s+,False
3966,3Cozx0ZC9RjHOPhW8VOdXC,Ruel,YOU AGAINST YOURSELF,YOU AGAINST YOURSELF,66,146096,True,0.468,0.845,6,-5.554,1,0.0723,0.0353,0.0,0.189,0.629,178.197,4,alternative,2022-08-17,2022,2020,2010s+,False
1719,78DMTISae46jqQmAAYHjJo,Zé Bigode Orquestra,Clube da Fumaça,Vai C Bom,18,193887,False,0.615,0.874,7,-6.186,0,0.0531,0.176,1.66e-05,0.0536,0.389,189.944,4,afrobeat,2022-02-11,2022,2020,2010s+,False
3977,10tWekrcBpZ8Nh3vHZxYJY,Ravyn Lenae,The Look - R&B Feels,Venom,0,209186,False,0.684,0.583,0,-5.058,1,0.0333,0.00348,0.398,0.114,0.716,135.011,4,alternative,2022-10-21,2022,2020,2010s+,False
3936,6EewCvuAsXqskwTezC1tEN,SuenaTron,Santa Borrachera,Santa Borrachera,47,177777,False,0.735,0.585,6,-6.197,0,0.0416,0.279,0.0,0.107,0.923,80.995,4,alternative,2022-05-27,2022,2020,2010s+,False
3932,5nbzkaoGC4Ga3mxgezGo51,Tierra Whack,Best R&B Tunes,Link,0,129505,False,0.86,0.547,0,-10.638,1,0.0786,0.231,1.02e-06,0.146,0.467,150.074,4,alternative,2022-10-12,2022,2020,2010s+,False
3930,5yEIpnRU3WQmAWoOMP8ge9,BJ The Chicago Kid,Autumn Girl,Turnin' Me Up,0,269240,False,0.731,0.79,2,-4.214,1,0.0793,0.0429,0.186,0.0562,0.879,78.506,4,alternative,2022-10-13,2022,2020,2010s+,False
1722,3iRkhxe3TU2fiwOLRJWzwx,Jor'dan Armstrong,CHURCH GIRLS LOVE R&B,WRONGS,18,192277,False,0.534,0.631,11,-8.067,0,0.119,0.272,0.0,0.0961,0.506,126.018,4,afrobeat,2022-03-04,2022,2020,2010s+,False
1700,3NBweAfNWhU9Zu1xDLHAR8,Kutiman;Dekel,My Everything,My Everything,41,238577,False,0.594,0.552,7,-5.97,0,0.0254,0.105,0.000816,0.1,0.52,110.038,4,afrobeat,2022-07-13,2022,2020,2010s+,False
3920,7aQvOqPkqGbug8TnMz3jxo,Moliy;Moonchild Sanelly,Hard,Hard,34,195000,False,0.746,0.659,8,-9.219,0,0.045,0.765,0.00104,0.11,0.859,159.955,4,alternative,2022-10-07,2022,2020,2010s+,False
23,0BUuuEvNa5T4lMaewyiudB,Jason Mraz,Coffee Moment,93 Million Miles,0,216386,False,0.572,0.454,3,-10.286,1,0.0258,0.477,1.37e-05,0.0974,0.515,140.182,4,acoustic,2022-10-21,2022,2020,2010s+,False
24,3Hn3LfhrQOaKihdCibJsTs,Jason Mraz,Human - Best Adult Pop Tunes,Unlonely,0,231266,False,0.796,0.667,5,-4.831,0,0.0392,0.381,0.0,0.221,0.754,97.988,4,acoustic,2022-10-14,2022,2020,2010s+,False
3916,3bpkRl4IHT49fNn0GOqUfE,Moliy,Honey Doom,Love Doc,5,169565,False,0.66,0.675,7,-7.128,0,0.2,0.189,2.17e-06,0.133,0.367,92.285,4,alternative,2022-10-19,2022,2020,2010s+,False
26,5IfCZDRXZrqZSm8AwE44PG,Jason Mraz,Holly Jolly Christmas,Winter Wonderland,0,131760,False,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,acoustic,2022-10-07,2022,2020,2010s+,False
3874,1bFUwEfAmklgCwoPx2Ibi8,Genevieve Stokes,rainy day indie,Habits,1,136733,False,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85e-06,0.346,0.438,82.457,4,alternative,2022-10-14,2022,2020,2010s+,False
3872,57IS9oJ7M8rkC3pXy2hSD4,Genevieve Stokes,Daily Pop Mix,Habits,0,136733,False,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85e-06,0.346,0.438,82.457,4,alternative,2022-10-21,2022,2020,2010s+,False
29,2qESE1ZeWly7I3YjyTXmXh,Jason Mraz,Perfect Christmas Hits,Winter Wonderland,0,131760,False,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,acoustic,2022-10-07,2022,2020,2010s+,False
3820,22x1tZbYamgdjebrfCWb9I,Mahalia,Mellow Adult Pop,BRB - Acoustic Version,0,152000,False,0.712,0.251,6,-12.412,1,0.0473,0.807,0.0,0.108,0.627,79.956,5,alternative,2022-10-07,2022,2020,2010s+,False
3819,6Mt1HvQw0SoQA3hzeODTN3,Mahalia,2Step - Pop R'n'B,I Wish I Missed My Ex,0,203066,False,0.669,0.669,0,-4.185,1,0.0849,0.274,0.0,0.289,0.546,95.023,4,alternative,2022-10-07,2022,2020,2010s+,False
3818,4lQkVJzDlpAVmQ9Rz4AFfd,Mahalia,Evergreen,I Wish I Missed My Ex,0,203066,False,0.669,0.669,0,-4.185,1,0.0849,0.274,0.0,0.289,0.546,95.023,4,alternative,2022-10-14,2022,2020,2010s+,False
3817,5hhNbZ5i5kIdgRWd53jjTh,Kavinsky,Halloween Scary Party,Nightcall,0,257320,False,0.537,0.855,9,-5.092,0,0.0533,0.00898,0.0109,0.425,0.429,91.009,4,alternative,2022-10-21,2022,2020,2010s+,False
3816,5KGYDSI57XnX1xqxhOvW2Q,Mahalia,Sad Girls,Plastic Plants,0,199533,False,0.823,0.441,8,-7.645,1,0.156,0.636,7.68e-05,0.114,0.752,135.947,4,alternative,2022-10-14,2022,2020,2010s+,False
3815,5Q2JcngKRkAvJx4yhTlZBk,Kavinsky,Halloween & Chill,Nightcall,0,257320,False,0.537,0.855,9,-5.092,0,0.0533,0.00898,0.0109,0.425,0.429,91.009,4,alternative,2022-10-21,2022,2020,2010s+,False
37,3lvo0I8c2qBJDLZWqExDgC,Brandi Carlile,rainy day indie,Throwing Good After Bad,0,247791,False,0.501,0.0952,2,-12.931,1,0.054,0.963,1.58e-05,0.0915,0.316,138.016,4,acoustic,2022-10-14,2022,2020,2010s+,False
3812,51zLJklDhB01krdntnfaCS,Mahalia,New RnB,I Wish I Missed My Ex,0,203066,False,0.669,0.669,0,-4.185,1,0.0849,0.274,0.0,0.289,0.546,95.023,4,alternative,2022-10-21,2022,2020,2010s+,False
3810,5oDVOrP8U5lxQIuV4814qA,Justine Skye;Tyga,Evergreen,Collide,0,260190,False,0.426,0.32,11,-9.886,0,0.0647,0.102,0.0,0.275,0.152,135.579,4,alternative,2022-10-14,2022,2020,2010s+,False
38,1ae8XfBQ3fDEvmBjFaemGV,Brandi Carlile,Coffee Moment,This Time Tomorrow,0,206267,False,0.606,0.326,10,-10.031,1,0.0294,0.841,0.0,0.139,0.414,91.626,4,acoustic,2022-10-21,2022,2020,2010s+,False
39,0adVktNVJXPZfhQe6B1NO5,KT Tunstall,sadsadchristmas,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic,2022-10-12,2022,2020,2010s+,False
3802,02gGfhPHk5NuN0mgbKpU4Y,GAYLE,ur just horny,ur just horny,58,178787,True,0.529,0.897,1,-4.713,0,0.0726,0.221,0.0,0.0399,0.885,180.118,4,alternative,2022-01-19,2022,2020,2010s+,False
3793,2YJYPxFKypQpJWxXuMNxsP,Curren$y,New Hip Hop Icons,One Life,0,184240,True,0.658,0.719,9,-6.567,1,0.251,0.147,0.0,0.32,0.561,81.049,4,alternative,2022-10-21,2022,2020,2010s+,False
3789,1M0RL0QLS6P25NwhPwOKaE,Curren$y,Power Rap,All wit My Hands,0,148440,True,0.451,0.82,9,-4.524,1,0.242,0.0526,1.58e-06,0.148,0.39,85.758,4,alternative,2022-10-21,2022,2020,2010s+,False
3788,7iyR2H3GRhBUrAxLJOhN0B,Curren$y,New Rap Icons,#Jetsgo,0,192320,True,0.502,0.812,2,-6.591,0,0.263,0.376,0.0,0.49,0.436,83.407,4,alternative,2022-10-21,2022,2020,2010s+,False
3821,2LAbwhtxSdxvOjQRSNdVmF,Kavinsky,Halloween 2022,Rampage,0,175653,False,0.44,0.873,5,-3.015,0,0.0576,0.0124,0.0966,0.346,0.5,111.1,4,alternative,2022-10-20,2022,2020,2010s+,False
3822,5ym9WmvnmlIJQyajxwrxLY,Kavinsky,Halloween Party 2022,Rampage,0,175653,False,0.44,0.873,5,-3.015,0,0.0576,0.0124,0.0966,0.346,0.5,111.1,4,alternative,2022-10-20,2022,2020,2010s+,False
3825,3p5ORA75P3ieR4UF9ZhHDB,JPEGMAFIA;Tommy Genesis,Autumn Vibe,ROUGH 7,1,224051,True,0.875,0.749,9,-4.444,0,0.251,0.604,0.0,0.812,0.695,124.011,4,alternative,2022-10-13,2022,2020,2010s+,False
3827,4tcoy9e3wbgGlXDXusZEra,The Chemical Brothers,Halloween Hits,Go,1,260696,True,0.751,0.897,1,-3.602,1,0.0468,0.00957,2.72e-05,0.329,0.483,119.97,4,alternative,2022-10-07,2022,2020,2010s+,False
3868,5FUU4A7OkQWMN3SW6RcXCt,Bella Poarch;Grimes,Dolls EP,No Man's Land (feat. Grimes),59,128871,True,0.85,0.672,5,-4.817,0,0.0388,0.246,0.0,0.718,0.606,105.998,4,alternative,2022-08-12,2022,2020,2010s+,False
30,3EQV1ZHtHvq9OnVRYIdbg3,Jason Mraz,Merry Christmas,Winter Wonderland,0,131760,False,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,acoustic,2022-10-14,2022,2020,2010s+,False
31,3ax0rfGb7exLtl02LL08U9,Jason Mraz,Christmas Music - Holiday Hits,Winter Wonderland,0,131760,False,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,acoustic,2022-10-07,2022,2020,2010s+,False
32,1m5LC29RE52Bxy7hxvpOlL,Chord Overstreet,Christmas Country Songs 2022,All I Want For Christmas Is A Real Good Tan,0,234186,False,0.593,0.455,6,-8.192,1,0.0388,0.366,0.0,0.0914,0.564,202.019,4,acoustic,2022-10-20,2022,2020,2010s+,False
33,3H36x7buZdQD4687VmFrwY,Brandi Carlile;Sam Smith,Human - Best Adult Pop Tunes,Party of One,0,259558,False,0.296,0.206,0,-11.799,1,0.0412,0.782,0.000225,0.0959,0.202,165.4,4,acoustic,2022-10-14,2022,2020,2010s+,False
34,0xbMRcMFqxJq1Wa7tvWPtn,Brandi Carlile;Sam Smith,Feeling Good - Adult Pop Favorites,Party of One,0,259558,False,0.296,0.206,0,-11.799,1,0.0412,0.782,0.000225,0.0959,0.202,165.4,4,acoustic,2022-10-14,2022,2020,2010s+,False
35,6h061f44HZPj1OXO2nA45d,Brandi Carlile;Sam Smith,Mellow Bars R'n'B,Party of One,0,259558,False,0.296,0.206,0,-11.799,1,0.0412,0.782,0.000225,0.0959,0.202,165.4,4,acoustic,2022-10-07,2022,2020,2010s+,False
3561,4FVIHsnonPabmiAkoNKOJa,FKA twigs,New Grooves,killer,0,176876,False,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,alternative,2022-10-21,2022,2020,2010s+,False
36,62EwQLDw0dprDzuLwQ0sH1,KT Tunstall,Chill Christmas Dinner,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic,2022-10-17,2022,2020,2010s+,False
3838,3IExS9dCfDAVCRY0Tq4qw7,AFI,Halloween Kids Party 2022,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,alternative,2022-10-21,2022,2020,2010s+,False
3837,1HkRBvClGlCu8s2CCX9QGM,AFI,Halloween Scary Party,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,alternative,2022-10-21,2022,2020,2010s+,False
3836,57jD6Or02RD8uTV2AmdET4,AFI,Halloween Songs | Witches Hour,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,alternative,2022-10-10,2022,2020,2010s+,False
3835,1tdazGttmzXdBP3fj1kQr6,AFI,Spooky Scary Season,Halloween,0,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,alternative,2022-10-11,2022,2020,2010s+,False
3834,6G2IXaarVeVde7CaMOxvNh,AFI,Rock & Halloween,Halloween,1,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,alternative,2022-10-07,2022,2020,2010s+,False
3832,3GA0fZ0Dj4D3IaJVGLZoeV,Gaby Moreno,Cabinet of Curiosities (Soundtrack from the Netflix Series),Mal Hombre,0,210986,False,0.573,0.19,2,-10.034,0,0.0459,0.822,1.1e-06,0.103,0.479,115.197,4,alternative,2022-10-21,2022,2020,2010s+,False
3830,6q7UC4HeG6alZZUG2TI7fd,The Chemical Brothers,Helloween Party,Go,0,260696,True,0.751,0.897,1,-3.602,1,0.0468,0.00957,2.72e-05,0.329,0.483,119.97,4,alternative,2022-10-07,2022,2020,2010s+,False
3840,0Ev1XvxAun4W2uh34XtZpx,AFI,Happy Haunted Halloween Tunes,Halloween,2,238106,False,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,alternative,2022-10-13,2022,2020,2010s+,False
3559,27e73MxfZIXuWybL041U5O,FKA twigs,20's R'n'B,killer,0,176876,False,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,alternative,2022-10-21,2022,2020,2010s+,False
3557,2M5t4tdhZ9W3Eys2HDCjbY,FKA twigs;The Weeknd,On Chill - Rap & RnB,tears in the club,0,196760,True,0.616,0.717,8,-6.178,1,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4,alternative,2022-10-21,2022,2020,2010s+,False
3556,1djJRLSBe7UKJ7F1p3tidC,FKA twigs;The Weeknd,New Grooves,tears in the club,0,196760,True,0.616,0.717,8,-6.178,1,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4,alternative,2022-10-21,2022,2020,2010s+,False
3184,2Sq1Nttn8R9KLijPSD5nGB,GAYLE,Here to Forever - All New Indie,abcdefu (angrier),0,159836,True,0.671,0.599,4,-6.18,1,0.0405,0.0658,0.0,0.101,0.448,121.849,3,alternative,2022-10-14,2022,2020,2010s+,False
3182,7nTy3uP0gaUjQsPaRT5Xf9,GAYLE;The Wild,From The Ashes - New Beats,abc - The Wild Remix,0,182903,False,0.693,0.874,1,-3.923,0,0.0693,0.034,8.33e-06,0.289,0.647,123.979,5,alternative,2022-10-21,2022,2020,2010s+,False
3179,09U6J5tJReTj805MdctJF4,GAYLE;The Wild,Today's Party Hits,abc - The Wild Remix,0,182903,False,0.693,0.874,1,-3.923,0,0.0693,0.034,8.33e-06,0.289,0.647,123.979,5,alternative,2022-10-21,2022,2020,2010s+,False
3178,1SgyVVPmNDMPoZyGgCvMsa,GAYLE;The Wild,Trending Pop,abc - The Wild Remix,0,182903,False,0.693,0.874,1,-3.923,0,0.0693,0.034,8.33e-06,0.289,0.647,123.979,5,alternative,2022-10-21,2022,2020,2010s+,False
3176,5BRYHQInBNuSkYrgloSaKZ,GAYLE,u don't deserve me,god has a sense of humor,2,170771,False,0.494,0.45,2,-8.072,1,0.0687,0.622,0.0,0.242,0.368,65.252,4,alternative,2022-10-07,2022,2020,2010s+,False
3174,0Ie7tyxtKMKzLnDF4pvt8r,GAYLE,Running Songs,abcdefu,0,168601,True,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,4,alternative,2022-10-14,2022,2020,2010s+,False
3169,1XPAphgEXCVkWMpGx3aF8U,GAYLE,Give You Love - Cozy Hits,abcdefu (chill),0,176765,True,0.554,0.429,1,-7.687,0,0.0334,0.0405,0.0,0.23,0.195,112.899,4,alternative,2022-10-14,2022,2020,2010s+,False
3166,7qvxyKLc49nd9kGXpT5S95,GAYLE,Indie Chill Out,god has a sense of humor,1,170771,False,0.494,0.45,2,-8.072,1,0.0687,0.622,0.0,0.242,0.368,65.252,4,alternative,2022-10-14,2022,2020,2010s+,False
3165,5KXEUYNvmPhOTsfxuWAXdp,GAYLE,20's Rock,abcdefu (angrier),0,159836,True,0.671,0.599,4,-6.18,1,0.0405,0.0658,0.0,0.101,0.448,121.849,3,alternative,2022-10-21,2022,2020,2010s+,False
3164,2BTOY30m9duFKGrzQk8wWi,GAYLE,Daily Pop Mix,indieedgycool,0,146769,True,0.728,0.773,11,-6.253,0,0.0764,0.0364,0.0,0.235,0.547,98.011,4,alternative,2022-10-21,2022,2020,2010s+,False
3163,1wPUjPJB5U49st6rPTdhT1,GAYLE,Autumn Hits,abcdefu (chill),0,176765,True,0.554,0.429,1,-7.687,0,0.0334,0.0405,0.0,0.23,0.195,112.899,4,alternative,2022-10-14,2022,2020,2010s+,False
3161,22tX97U8EfPWu1cFoqKowu,GAYLE,Coffee Moment,god has a sense of humor,0,170771,False,0.494,0.45,2,-8.072,1,0.0687,0.622,0.0,0.242,0.368,65.252,4,alternative,2022-10-21,2022,2020,2010s+,False
3160,3VEEFoeRv26mQmOzGU3Ckg,GAYLE,New Pop Icons,ur just horny,0,178787,True,0.529,0.897,1,-4.713,0,0.0726,0.221,0.0,0.0399,0.885,180.118,4,alternative,2022-10-21,2022,2020,2010s+,False
3156,0tFUl3tPqBzUM2aV0gitdq,Bella Poarch,Dolls,Dolls,68,132793,False,0.841,0.698,4,-6.588,0,0.261,0.211,0.0,0.203,0.372,118.018,4,alternative,2022-07-14,2022,2020,2010s+,False
3144,3kL8AhqrrhSlGXaT8y5ujT,Mon Laferte,Café en casa,Paisaje Japonés,1,204733,False,0.524,0.361,0,-6.21,1,0.0406,0.725,0.00385,0.0975,0.203,172.002,3,alternative,2022-10-07,2022,2020,2010s+,False
3186,5PpMriTcsvpflaCokh9Fnw,GAYLE,All Out Alternative,abcdefu (angrier),0,159836,True,0.671,0.599,4,-6.18,1,0.0405,0.0658,0.0,0.101,0.448,121.849,3,alternative,2022-10-14,2022,2020,2010s+,False
3143,3xpTUiMi6HdL0dWEKQdUTT,Mon Laferte;Enrique Bunbury,noches de lluvia,Mi Buen Amor,0,227586,False,0.403,0.533,7,-4.633,1,0.0271,0.589,5.01e-06,0.136,0.283,98.741,3,alternative,2022-10-21,2022,2020,2010s+,False
3187,50OIaK14Pr6ZwCmFfHZ0wB,GAYLE;The Wild,"#Multiverse, If the Multiverse Is Real",abc - The Wild Remix,0,182903,False,0.693,0.874,1,-3.923,0,0.0693,0.034,8.33e-06,0.289,0.647,123.979,5,alternative,2022-10-14,2022,2020,2010s+,False
3189,4Ql5Q06HoJeQmpIBl9TngL,Evanescence,Helloween Party,Bring Me To Life,2,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative,2022-10-07,2022,2020,2010s+,False
3225,6onok9bXmlQDiHNt1eWZnN,Freddie Gibbs;Moneybagg Yo,Ghetto Superstar - New Rap Classics,Too Much,2,188869,True,0.799,0.696,1,-6.621,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,4,alternative,2022-10-14,2022,2020,2010s+,False
3224,7lIXhNqUrf0GHCXNbGOEB4,Freddie Gibbs;Moneybagg Yo,Put It on Me: Trending Hip Hop 2022,Too Much,1,188869,True,0.799,0.696,1,-6.621,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,4,alternative,2022-10-07,2022,2020,2010s+,False
3223,4biLwyzTFqLtDxPPr4Hmy5,Freddie Gibbs;Moneybagg Yo,Sailor on the Moon - Hot New Rap,Too Much,0,188869,True,0.799,0.696,1,-6.621,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,4,alternative,2022-10-21,2022,2020,2010s+,False
3222,5gI0Acwuv7iBUxbgtlDFk4,Freddie Gibbs;Moneybagg Yo,Walk - Fresh Rap Flow,Too Much,0,188869,True,0.799,0.696,1,-6.621,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,4,alternative,2022-10-21,2022,2020,2010s+,False
3215,4pw7EuK2WTWGHI51jCKuGJ,Higuchi Ai,Saiaku Saiai,Akuma no Ko,62,229960,False,0.567,0.663,6,-6.402,0,0.0503,0.223,0.0,0.129,0.187,89.961,4,alternative,2022-03-02,2022,2020,2010s+,False
119,3PG6V5yuFfo4APiovOQoRv,Ray LaMontagne;Sierra Ferrell,I Was Born To Love You,I Was Born To Love You,67,265843,False,0.65,0.271,9,-11.081,1,0.0314,0.794,6.9e-05,0.196,0.21,78.036,4,acoustic,2022-04-08,2022,2020,2010s+,False
1601,0Xe9Yb3MKkQvJuxgBXMleu,Höröyá,Gri Gri Bá,Gri Gri Bá Dön,18,345022,False,0.767,0.837,5,-4.364,0,0.0487,0.0981,0.918,0.0555,0.493,135.972,4,afrobeat,2022-04-28,2022,2020,2010s+,False
3207,5cRKj1kynNFqiliT2ndZ3y,Higuchi Ai,Akuma no Ko,Akuma no Ko,65,227679,False,0.561,0.686,6,-6.273,0,0.0473,0.267,0.0,0.137,0.22,89.97,4,alternative,2022-01-10,2022,2020,2010s+,False
